web-scraper-order,web-scraper-start-url,categories,categories-href,page,plants,plants-href,plant_name,plant_price,plant_des,plant_img-src,additional_img-src
"1701424428-161","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Lithops Living Stones
$25.99","https://piante.ca/collections/mini-plants/products/25-lithops","2.5"" Lithops Living Stones","$25.99","Lithops are a type of succulents with an unusual and interesting form. A favourite of many succulent collectors, this slow-growing miniature plant can disguise as a rock at first look! Because of its one-of-a-kind appearance, it has earned it the nickname Living Stones. You’d find them in fun colours and patterns that vary depending on the variety. Give this plant the right care, and it will send up a beautiful large, shiny flower in yellow, white, or pink.","//piante.ca/cdn/shop/products/2-5-lithops-piante-plants-1_360x.png?v=1641264750 360w, //piante.ca/cdn/shop/products/2-5-lithops-piante-plants-1_540x.png?v=1641264750 540w, //piante.ca/cdn/shop/products/2-5-lithops-piante-plants-1_720x.png?v=1641264750 720w, //piante.ca/cdn/shop/products/2-5-lithops-piante-plants-1_900x.png?v=1641264750 900w, //piante.ca/cdn/shop/products/2-5-lithops-piante-plants-1_1080x.png?v=1641264750 1080w","//piante.ca/cdn/shop/products/2-5-lithops-piante-plants-2_360x.png?v=1641264766 360w, //piante.ca/cdn/shop/products/2-5-lithops-piante-plants-2_540x.png?v=1641264766 540w, //piante.ca/cdn/shop/products/2-5-lithops-piante-plants-2_720x.png?v=1641264766 720w, //piante.ca/cdn/shop/products/2-5-lithops-piante-plants-2_900x.png?v=1641264766 900w, //piante.ca/cdn/shop/products/2-5-lithops-piante-plants-2_1080x.png?v=1641264766 1080w"
"1701424431-162","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Calathea Makoyana
$22.99","https://piante.ca/collections/mini-plants/products/25-calathea-makoyana","2.5"" Calathea Makoyana","$22.99","Calathea Makoyana's beautiful round leaves exhibits bright green foliage with edges and spots in dark green, similar to the Calathea Rattlesnake. On the bottom, you will find a rich purple-red colour. Like other varieties of Calathea, expect the leaves to open and close with the time of day. The Makoyana makes a great indoor houseplant for shelves, window sills, or desks.","//piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-1_360x.png?v=1641264631 360w, //piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-1_540x.png?v=1641264631 540w, //piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-1_720x.png?v=1641264631 720w, //piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-1_900x.png?v=1641264631 900w, //piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-1_1080x.png?v=1641264631 1080w","//piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-2_360x.png?v=1641264635 360w, //piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-2_540x.png?v=1641264635 540w, //piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-2_720x.png?v=1641264635 720w, //piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-2_900x.png?v=1641264635 900w, //piante.ca/cdn/shop/products/2-5-calathea-makoyana-piante-plants-2_1080x.png?v=1641264635 1080w"
"1701424433-163","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" String of Dolphins
$21.99","https://piante.ca/collections/mini-plants/products/25-string-of-dolphins","2.5"" String of Dolphins","$21.99","Similar to the String of Banana, this succulent is known for its delicate dolphins-like leaves adorned across its viney stems. Perfect for a hanging basket or the edge of a shelf, the cascading stems will be sure to catch the eye. Make sure you keep this succulent in a well-light area and beware of overwatering.","//piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-1_360x.png?v=1641264873 360w, //piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-1_540x.png?v=1641264873 540w, //piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-1_720x.png?v=1641264873 720w, //piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-1_900x.png?v=1641264873 900w, //piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-1_1080x.png?v=1641264873 1080w","//piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-2_360x.png?v=1641264892 360w, //piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-2_540x.png?v=1641264892 540w, //piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-2_720x.png?v=1641264892 720w, //piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-2_900x.png?v=1641264892 900w, //piante.ca/cdn/shop/products/2-5-string-of-dolphins-piante-plants-2_1080x.png?v=1641264892 1080w"
"1701424435-164","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Calathea Ornata
$22.99","https://piante.ca/collections/mini-plants/products/25-calathea-ornata","2.5"" Calathea Ornata","$22.99","Also known as the Pin-Stripe Calathea, the radiant Calathea Ornata is identyfiable for its large, deep green foliage with light pink pin-stripes and a rich purple colour on the bottom of the leaf. Like other varieties of Calathea, expect the leaves to open and close with the time of day.This beautfiul plant makes for a perfect addition to your unique collection.","//piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-1_360x.png?v=1641264632 360w, //piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-1_540x.png?v=1641264632 540w, //piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-1_720x.png?v=1641264632 720w, //piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-1_900x.png?v=1641264632 900w, //piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-1_1080x.png?v=1641264632 1080w","//piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-2_360x.png?v=1641264637 360w, //piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-2_540x.png?v=1641264637 540w, //piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-2_720x.png?v=1641264637 720w, //piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-2_900x.png?v=1641264637 900w, //piante.ca/cdn/shop/products/2-5-calathea-ornata-piante-plants-2_1080x.png?v=1641264637 1080w"
"1701424437-165","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Spider Plant
$18.99","https://piante.ca/collections/mini-plants/products/25-spider-plant","2.5"" Spider Plant","$18.99","Spider Plants are popular houseplants recognized for their air-purifying abilities and striking foliage. Although there are various spider plants available, the most common ones typically exhibit thin and narrow green leaves with distinctive white stripes. The leaves gracefully arch downwards, making an attractive display of greenery in hanging baskets. The plant forms plantlets (AKA baby plants) at the end of long and wiry flower stems, which dangle and give a spider-like appearance – hence the name Spider Plants or Airplane Plants.","//piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-1_360x.png?v=1641264839 360w, //piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-1_540x.png?v=1641264839 540w, //piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-1_720x.png?v=1641264839 720w, //piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-1_900x.png?v=1641264839 900w, //piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-1_1080x.png?v=1641264839 1080w","//piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-2_360x.png?v=1641264844 360w, //piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-2_540x.png?v=1641264844 540w, //piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-2_720x.png?v=1641264844 720w, //piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-2_900x.png?v=1641264844 900w, //piante.ca/cdn/shop/products/2-5-spider-plant-piante-plants-2_1080x.png?v=1641264844 1080w"
"1701424440-166","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Alocasia Bambino
$21.99","https://piante.ca/collections/mini-plants/products/25-alocasia-bambino","2.5"" Alocasia Bambino","$21.99","Also known as the ""Jewel Alocasia"", the Alocasia Bambino is a common houseplant recognized for its beautiful, slender, arrow-shaped leaves. Each leaf flaunts striking white veins against its dark green foliage, making this intriguing plant even more eye-catching and décor-worthy.","//piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-1_360x.png?v=1641264606 360w, //piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-1_540x.png?v=1641264606 540w, //piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-1_720x.png?v=1641264606 720w, //piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-1_900x.png?v=1641264606 900w, //piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-1_1080x.png?v=1641264606 1080w","//piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-2_360x.png?v=1641264610 360w, //piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-2_540x.png?v=1641264610 540w, //piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-2_720x.png?v=1641264610 720w, //piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-2_900x.png?v=1641264610 900w, //piante.ca/cdn/shop/products/2-5-alocasia-bambino-piante-plants-2_1080x.png?v=1641264610 1080w"
"1701424442-167","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Hoya Curtsii
$22.99","https://piante.ca/collections/mini-plants/products/25-hoya-curtsii","2.5"" Hoya Curtsii","$22.99","Hoya curtisii is a compact hoya variety with a trailing growth habit. It has spade-shaped leaves with beautiful silvery variegation. As it doesn't take up much space, this hoya can easily be incorporated into your decor. Place it on table surfaces, or show off its unique creeping foliage from a shelf or hanging basket.","//piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-1_360x.png?v=1641264720 360w, //piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-1_540x.png?v=1641264720 540w, //piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-1_720x.png?v=1641264720 720w, //piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-1_900x.png?v=1641264720 900w, //piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-1_1080x.png?v=1641264720 1080w","//piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-2_360x.png?v=1641264733 360w, //piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-2_540x.png?v=1641264733 540w, //piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-2_720x.png?v=1641264733 720w, //piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-2_900x.png?v=1641264733 900w, //piante.ca/cdn/shop/products/2-5-hoya-curtisii-piante-plants-2_1080x.png?v=1641264733 1080w"
"1701424444-168","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Aloe Vera
$20.99","https://piante.ca/collections/mini-plants/products/25-aloe-vera","2.5"" Aloe Vera","$20.99","One of the most forgiving and beginner-friendly houseplants you’d find is an Aloe Vera. Great for either indoors or outdoors in the summer, it has gained popularity for its striking blue-green, green, or grey-green leaves, health benefits, and air-purifying ability. The leaves of this short-stemmed succulent are thick and fleshy, with some varieties exhibiting white specks on the surface and serrated margins. Matured aloe vera plants show a beautiful display of long flowering stems.","//piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-1_360x.png?v=1641264607 360w, //piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-1_540x.png?v=1641264607 540w, //piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-1_720x.png?v=1641264607 720w, //piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-1_900x.png?v=1641264607 900w, //piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-1_1080x.png?v=1641264607 1080w","//piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-2_360x.png?v=1641264611 360w, //piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-2_540x.png?v=1641264611 540w, //piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-2_720x.png?v=1641264611 720w, //piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-2_900x.png?v=1641264611 900w, //piante.ca/cdn/shop/products/2-5-aloe-vera-piante-plants-2_1080x.png?v=1641264611 1080w"
"1701424446-169","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Lemon Button Fern
$20.99","https://piante.ca/collections/mini-plants/products/25-lemon-button-fern","2.5"" Lemon Button Fern","$20.99","The Lemon Button Fern is a charming plant with its vibrant, lime green foliage showcasing arching stems with small, alternating, round-shaped leaves and serrated edges. These lush plants are perfect for hanging baskets and terrariums, and are a great addition to any plant parents home.","//piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-1_360x.png?v=1641264749 360w, //piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-1_540x.png?v=1641264749 540w, //piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-1_720x.png?v=1641264749 720w, //piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-1_900x.png?v=1641264749 900w, //piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-1_1080x.png?v=1641264749 1080w","//piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-2_360x.png?v=1641264764 360w, //piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-2_540x.png?v=1641264764 540w, //piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-2_720x.png?v=1641264764 720w, //piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-2_900x.png?v=1641264764 900w, //piante.ca/cdn/shop/products/2-5-lemon-button-fern-piante-plants-2_1080x.png?v=1641264764 1080w"
"1701424449-170","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Monstera Minima
$21.99","https://piante.ca/collections/mini-plants/products/25-monstera-minima","2.5"" Monstera Minima","$21.99","This variety of philodendron is a must-have addition to your indoor jungle. This plant is well known for it's stunning heart-shaped, split leaves in a striking deep green colour, that can easily grow to massive widths. Monstera has a tendency to grow out and down, but place a moss-covered poll in the soil and watch in awe as this plant clings to it with aerial roots.","//piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-1_360x.png?v=1641264752 360w, //piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-1_540x.png?v=1641264752 540w, //piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-1_720x.png?v=1641264752 720w, //piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-1_900x.png?v=1641264752 900w, //piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-1_1080x.png?v=1641264752 1080w","//piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-2_360x.png?v=1641264766 360w, //piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-2_540x.png?v=1641264766 540w, //piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-2_720x.png?v=1641264766 720w, //piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-2_900x.png?v=1641264766 900w, //piante.ca/cdn/shop/products/2-5-monstera-minima-piante-plants-2_1080x.png?v=1641264766 1080w"
"1701424451-171","https://piante.ca/","Mini Plants","https://piante.ca/collections/mini-plants","","2.5"" Calathea Rattlesnake
$22.99","https://piante.ca/collections/mini-plants/products/25-calathea-rattlesnake","2.5"" Calathea Rattlesnake","$22.99","The show-stopping Rattlesnake Plant has narrow leaves that end at a point, making it stand-out from other varieties of Calathea. On top, the foliage is bright green with edges and spots in dark green. On the bottom, you will find a rich purple-red colour. Like other varieties of Calathea, expect the leaves to open and close with the time of day. The Rattlesnake Plant makes a great indoor houseplant for shelves, window sills, or desks.","//piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-1_360x.png?v=1641264633 360w, //piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-1_540x.png?v=1641264633 540w, //piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-1_720x.png?v=1641264633 720w, //piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-1_900x.png?v=1641264633 900w, //piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-1_1080x.png?v=1641264633 1080w","//piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-2_360x.png?v=1641264638 360w, //piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-2_540x.png?v=1641264638 540w, //piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-2_720x.png?v=1641264638 720w, //piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-2_900x.png?v=1641264638 900w, //piante.ca/cdn/shop/products/2-5-calathea-rattlesnake-piante-plants-2_1080x.png?v=1641264638 1080w"
